session_id,customer_id,session_date,channel,device,country,campaign_id
S013821,101310,12/15/2025,referral,mobile,NG,CMP007
S001811,100785,12/15/2025,organic,mobile,NG,
S016483,100819,12/15/2025,organic,desktop,NG,
S018836,100461,12/15/2025,referral,desktop,NL,CMP007
S018256,,12/15/2025,organic,desktop,UK,
S015469,,12/15/2025,paid_search,mobile,US,CMP001
S010424,100638,12/15/2025,direct,desktop,NG,
S009906,100053,12/15/2025,paid_search,desktop,US,CMP001
S016933,,12/15/2025,paid_search,desktop,FR,CMP002
S000280,,12/15/2025,email,mobile,NG,CMP006
S016939,101365,12/15/2025,organic,desktop,UK,
S010401,101014,12/15/2025,organic,desktop,NG,
S010397,,12/15/2025,paid_search,mobile,US,CMP001
S014535,,12/15/2025,paid_social,mobile,DE,CMP003
S008669,101510,12/15/2025,organic,mobile,US,
S017453,101208,12/15/2025,organic,mobile,NG,
S004726,,12/15/2025,organic,desktop,NG,
S007915,100722,12/15/2025,paid_social,mobile,NG,CMP008
S005081,101306,12/15/2025,organic,desktop,NG,
S000429,,12/15/2025,paid_search,desktop,US,CMP002
S000471,101262,12/15/2025,email,desktop,NG,CMP005
S012598,,12/15/2025,paid_social,desktop,NG,CMP003
S000271,,12/15/2025,paid_search,mobile,NG,CMP001
S017058,,12/15/2025,organic,mobile,NG,
S000172,101575,12/15/2025,paid_social,mobile,NG,CMP008
S019886,101166,12/15/2025,direct,mobile,NL,
S005536,101170,12/15/2025,direct,desktop,US,
S000500,101929,12/15/2025,paid_social,desktop,NG,CMP004
S012635,,12/15/2025,paid_social,mobile,UK,CMP003
S000196,,12/15/2025,organic,mobile,UK,
S004745,,12/15/2025,direct,mobile,US,
S010194,100937,12/15/2025,paid_search,mobile,NL,CMP002
S005101,,12/15/2025,email,mobile,FR,CMP006
S019811,,12/15/2025,paid_social,desktop,US,CMP008
S000433,100249,12/15/2025,organic,mobile,NG,
S012948,101687,12/15/2025,organic,mobile,NG,
S019787,101515,12/15/2025,paid_social,mobile,NL,CMP004
S008409,101172,12/15/2025,organic,mobile,US,
S017532,,12/15/2025,organic,mobile,FR,
S017139,,12/15/2025,referral,mobile,NG,CMP007
S012943,100408,12/15/2025,organic,mobile,NL,
S014397,101368,12/15/2025,paid_social,mobile,NG,CMP003
S016916,100849,12/15/2025,organic,mobile,NG,
S005279,101727,12/15/2025,paid_search,desktop,NG,CMP001
S015534,100506,12/15/2025,organic,mobile,FR,
S012734,100597,12/15/2025,paid_search,desktop,NG,CMP001
S012941,100892,12/15/2025,referral,mobile,NG,CMP007
S012895,101090,12/15/2025,email,mobile,NG,CMP005
S000096,100710,12/15/2025,paid_search,desktop,US,CMP002
S008532,101538,12/15/2025,email,mobile,UK,CMP005
S000899,100700,12/15/2025,organic,desktop,NL,
S012984,,12/15/2025,paid_social,desktop,NG,CMP004
S019808,100760,12/15/2025,paid_social,desktop,DE,CMP004
S017202,,12/15/2025,paid_search,desktop,NL,CMP002
S007881,101321,12/15/2025,direct,mobile,UK,
S000457,101371,12/15/2025,email,desktop,UK,CMP005
S000366,,12/16/2025,paid_search,mobile,DE,CMP002
S003713,,12/16/2025,paid_search,desktop,FR,CMP002
S017984,100702,12/16/2025,paid_search,desktop,US,CMP002
S009494,,12/16/2025,paid_social,mobile,UK,CMP008
S002328,101786,12/16/2025,email,mobile,NG,CMP006
S002651,,12/16/2025,paid_search,mobile,CA,CMP001
S002662,,12/16/2025,paid_search,mobile,NG,CMP002
S018633,,12/16/2025,paid_search,desktop,CA,CMP001
S013759,100276,12/16/2025,paid_social,mobile,NG,CMP008
S013039,,12/16/2025,email,mobile,NL,CMP006
S010927,,12/16/2025,paid_search,mobile,US,CMP001
S002653,101750,12/16/2025,organic,mobile,US,
S000356,,12/16/2025,organic,mobile,CA,
S013661,100769,12/16/2025,direct,mobile,NG,
S002718,,12/16/2025,organic,mobile,NG,
S005045,101373,12/16/2025,referral,mobile,NG,CMP007
S010222,100993,12/16/2025,direct,desktop,US,
S009480,100908,12/16/2025,organic,desktop,NG,
S018230,101831,12/16/2025,paid_search,mobile,NG,CMP001
S018264,101380,12/16/2025,email,mobile,NL,CMP006
S018220,100295,12/16/2025,paid_social,desktop,NG,CMP003
S005338,,12/16/2025,direct,desktop,DE,
S005249,100966,12/16/2025,paid_social,desktop,NG,CMP003
S009916,101404,12/16/2025,organic,mobile,NG,
S014963,,12/16/2025,paid_search,desktop,NL,CMP002
S018177,101956,12/16/2025,direct,mobile,UK,
S015487,,12/16/2025,direct,desktop,US,
S010060,101735,12/16/2025,organic,mobile,US,
S017226,101337,12/16/2025,direct,mobile,NG,
S010067,,12/16/2025,organic,mobile,NG,
S014950,,12/16/2025,paid_search,mobile,UK,CMP001
S006938,,12/16/2025,organic,mobile,CA,
S000188,100391,12/16/2025,referral,mobile,FR,CMP007
S009431,101999,12/16/2025,paid_search,desktop,US,CMP002
S011493,100002,12/16/2025,paid_social,mobile,NG,CMP008
S011120,,12/16/2025,direct,desktop,NG,
S016537,100681,12/16/2025,organic,mobile,UK,
S008500,,12/16/2025,referral,mobile,NG,CMP007
S009230,101624,12/16/2025,paid_search,desktop,UK,CMP002
S003561,101608,12/16/2025,paid_search,mobile,NG,CMP001
S003588,100759,12/16/2025,direct,mobile,NG,
S006974,100646,12/16/2025,organic,desktop,US,
S011563,100136,12/16/2025,paid_search,desktop,CA,CMP002
S015465,100260,12/16/2025,paid_search,desktop,NG,CMP001
S002793,101061,12/16/2025,organic,desktop,UK,
S011587,,12/16/2025,direct,desktop,NG,
S002746,101408,12/16/2025,paid_social,mobile,NG,CMP003
S009182,,12/16/2025,direct,mobile,CA,
S011133,100689,12/16/2025,paid_social,mobile,US,CMP008
S000951,101210,12/16/2025,paid_social,desktop,NG,CMP003
S001427,101770,12/16/2025,organic,mobile,NG,
S008108,101938,12/16/2025,direct,mobile,NG,
S015832,101187,12/16/2025,referral,desktop,NG,CMP007
S019722,100185,12/16/2025,paid_search,desktop,NG,CMP002
S008594,101459,12/16/2025,paid_search,mobile,US,CMP002
S013293,,12/16/2025,direct,mobile,CA,
S001326,101322,12/16/2025,paid_search,desktop,UK,CMP001
S015845,100735,12/16/2025,paid_social,desktop,UK,CMP008
S001760,101576,12/16/2025,paid_search,desktop,NG,CMP001
S013497,101072,12/16/2025,organic,mobile,CA,
S013490,101360,12/16/2025,paid_search,mobile,NG,CMP001
S000649,101451,12/16/2025,paid_search,desktop,NG,CMP001
S016757,,12/16/2025,paid_search,mobile,DE,CMP001
S012123,100991,12/16/2025,organic,desktop,UK,
S000673,100211,12/16/2025,paid_social,desktop,FR,CMP004
S012349,101810,12/16/2025,paid_search,desktop,NL,CMP002
S007710,100826,12/16/2025,email,mobile,US,CMP006
S000400,100279,12/16/2025,email,mobile,NG,CMP006
S010656,101064,12/16/2025,email,desktop,UK,CMP006
S019334,100260,12/16/2025,paid_social,mobile,FR,CMP008
S016779,,12/16/2025,direct,mobile,NG,
S016958,100827,12/16/2025,email,desktop,NG,CMP005
S004592,101169,12/16/2025,paid_social,desktop,CA,CMP004
S016922,101765,12/16/2025,paid_social,mobile,US,CMP003
S012573,101346,12/16/2025,organic,mobile,NG,
S001472,101806,12/16/2025,paid_search,desktop,NL,CMP001
S005686,101086,12/16/2025,paid_social,mobile,NG,CMP008
S015367,100225,12/16/2025,paid_social,desktop,NG,CMP008
S015777,100853,12/16/2025,paid_social,mobile,NG,CMP003
S004840,,12/16/2025,paid_search,mobile,DE,CMP001
S015418,,12/16/2025,direct,desktop,DE,
S004337,100156,12/16/2025,organic,mobile,US,
S012034,100314,12/16/2025,referral,desktop,US,CMP007
S004054,,12/16/2025,paid_search,mobile,NG,CMP001
S003987,100461,12/16/2025,direct,mobile,FR,
S018956,101601,12/16/2025,organic,mobile,FR,
S004899,101089,12/16/2025,paid_social,mobile,US,CMP003
S008576,,12/16/2025,organic,mobile,NG,
S016681,101000,12/16/2025,organic,mobile,NG,
S016678,100838,12/16/2025,paid_social,desktop,UK,CMP004
S011857,101920,12/16/2025,paid_search,mobile,NG,CMP002
S004537,,12/16/2025,referral,mobile,DE,CMP007
S008732,100143,12/16/2025,organic,mobile,NG,
S001946,,12/16/2025,referral,mobile,NL,CMP007
S001839,,12/16/2025,organic,desktop,UK,
S017546,,12/16/2025,paid_social,mobile,NG,CMP004
S019762,,12/16/2025,organic,mobile,NG,
S014499,101399,12/16/2025,paid_social,mobile,US,CMP004
S012021,100119,12/16/2025,organic,desktop,NG,
S018909,100702,12/16/2025,organic,mobile,NG,
S007403,100100,12/16/2025,organic,mobile,US,
S007404,101527,12/16/2025,email,mobile,UK,CMP006
S010754,101355,12/16/2025,paid_search,mobile,DE,CMP002
S000934,101952,12/16/2025,referral,mobile,NG,CMP007
S011445,100875,12/17/2025,organic,mobile,US,
S019307,101947,12/17/2025,organic,desktop,DE,
S001283,101057,12/17/2025,organic,mobile,US,
S006726,100419,12/17/2025,paid_social,mobile,US,CMP008
S008365,101327,12/17/2025,referral,desktop,NG,CMP007
S009255,,12/17/2025,referral,mobile,US,CMP007
S003074,101812,12/17/2025,organic,mobile,NG,
S000919,,12/17/2025,referral,mobile,FR,CMP007
S007873,100972,12/17/2025,organic,mobile,NG,
S003290,101714,12/17/2025,paid_search,desktop,US,CMP002
S008763,101482,12/17/2025,paid_search,desktop,US,CMP001
S015337,101347,12/17/2025,paid_social,desktop,US,CMP003
S001193,101626,12/17/2025,organic,mobile,US,
S019367,100837,12/17/2025,paid_search,mobile,NG,CMP002
S018348,,12/17/2025,paid_social,mobile,NG,CMP003
S018325,100809,12/17/2025,paid_social,desktop,US,CMP008
S001141,101778,12/17/2025,organic,desktop,DE,
S006766,101229,12/17/2025,paid_search,mobile,US,CMP001
S006744,101495,12/17/2025,paid_search,mobile,NG,CMP002
S011843,101813,12/17/2025,direct,mobile,US,
S002896,101364,12/17/2025,paid_search,desktop,NG,CMP002
S000114,,12/17/2025,organic,mobile,UK,
S013638,,12/17/2025,organic,mobile,NG,
S009074,101425,12/17/2025,paid_search,desktop,NG,CMP002
S016088,101558,12/17/2025,email,mobile,US,CMP005
S016174,,12/17/2025,organic,desktop,NG,
S002456,100389,12/17/2025,paid_search,mobile,NL,CMP002
S013689,101494,12/17/2025,organic,mobile,UK,
S002522,100951,12/17/2025,organic,desktop,NG,
S013542,,12/17/2025,referral,mobile,DE,CMP007
S011985,100679,12/17/2025,paid_search,desktop,CA,CMP002
S007080,100411,12/17/2025,email,mobile,CA,CMP006
S009172,100731,12/17/2025,paid_search,desktop,US,CMP002
S012823,100049,12/17/2025,paid_social,mobile,NG,CMP008
S000515,100942,12/17/2025,organic,desktop,NG,
S007452,,12/17/2025,paid_social,mobile,NG,CMP004
S016256,100670,12/17/2025,paid_social,mobile,CA,CMP008
S012703,100478,12/17/2025,organic,desktop,UK,
S008268,101429,12/17/2025,paid_search,mobile,UK,CMP001
S012551,101948,12/17/2025,referral,desktop,FR,CMP007
S019924,101930,12/17/2025,paid_social,mobile,DE,CMP004
S001543,,12/17/2025,organic,desktop,UK,
S012574,,12/17/2025,organic,mobile,FR,
S013195,100248,12/17/2025,paid_search,desktop,US,CMP002
S013194,101156,12/17/2025,direct,desktop,UK,
S006875,101367,12/17/2025,organic,desktop,NG,
S006955,,12/17/2025,email,mobile,US,CMP006
S006962,100612,12/17/2025,paid_search,desktop,UK,CMP001
S000696,101900,12/17/2025,organic,mobile,US,
S000674,100176,12/17/2025,organic,desktop,NG,
S001594,,12/17/2025,paid_search,mobile,CA,CMP002
S008863,101363,12/17/2025,direct,mobile,NG,
S009958,100154,12/17/2025,organic,mobile,UK,
S008501,,12/17/2025,organic,mobile,CA,
S000996,101950,12/17/2025,paid_social,mobile,DE,CMP003
S005318,101710,12/17/2025,direct,mobile,NG,
S014297,101854,12/17/2025,paid_search,mobile,CA,CMP001
S004204,100258,12/17/2025,organic,desktop,NG,
S016650,,12/17/2025,referral,mobile,NG,CMP007
S010053,101728,12/17/2025,direct,mobile,NG,
S014202,100313,12/17/2025,organic,desktop,NL,
S014538,100090,12/17/2025,paid_social,mobile,NG,CMP008
S011109,,12/17/2025,paid_search,mobile,US,CMP002
S010419,100587,12/17/2025,email,mobile,US,CMP005
S017979,101924,12/17/2025,referral,mobile,NG,CMP007
S006240,101317,12/17/2025,organic,desktop,US,
S017734,100381,12/17/2025,organic,mobile,NG,
S010246,,12/17/2025,email,mobile,NG,CMP005
S014572,,12/17/2025,paid_search,desktop,CA,CMP002
S010620,100244,12/17/2025,paid_search,mobile,NG,CMP001
S010875,,12/17/2025,email,mobile,US,CMP006
S010312,,12/17/2025,organic,mobile,NG,
S003501,101128,12/17/2025,paid_social,mobile,NG,CMP008
S006530,100102,12/17/2025,direct,desktop,UK,
S003720,101417,12/17/2025,email,mobile,CA,CMP006
S009457,101976,12/17/2025,direct,desktop,NG,
S010920,,12/17/2025,paid_social,mobile,DE,CMP003
S003716,100470,12/17/2025,organic,mobile,NG,
S004077,,12/17/2025,email,desktop,UK,CMP006
S005803,101050,12/17/2025,organic,mobile,UK,
S003344,101062,12/17/2025,organic,mobile,NG,
S005335,100382,12/17/2025,paid_social,mobile,NG,CMP004
S017340,101336,12/17/2025,paid_social,mobile,UK,CMP008
S003351,,12/17/2025,paid_social,mobile,CA,CMP008
S010564,,12/17/2025,organic,desktop,US,
S005267,101507,12/17/2025,direct,mobile,NG,
S010523,101297,12/17/2025,paid_social,desktop,NG,CMP003
S017371,100347,12/17/2025,paid_social,mobile,US,CMP004
S010887,,12/17/2025,referral,mobile,UK,CMP007
S005264,100741,12/17/2025,organic,desktop,NG,
S009843,100541,12/17/2025,referral,desktop,UK,CMP007
S006351,101364,12/17/2025,paid_social,desktop,US,CMP008
S013125,100800,12/18/2025,email,mobile,NG,CMP005
S011660,101868,12/18/2025,paid_search,mobile,NG,CMP001
S008572,101432,12/18/2025,paid_search,mobile,NG,CMP002
S007024,100329,12/18/2025,organic,mobile,US,
S008127,101644,12/18/2025,paid_social,mobile,NL,CMP003
S010901,100617,12/18/2025,organic,desktop,NG,
S016430,100961,12/18/2025,email,desktop,US,CMP005
S007075,100770,12/18/2025,paid_social,desktop,NL,CMP004
S004816,100099,12/18/2025,referral,mobile,NG,CMP007
S010297,100185,12/18/2025,paid_search,desktop,NG,CMP002
S014824,,12/18/2025,direct,mobile,NG,
S000639,100751,12/18/2025,organic,mobile,UK,
S004826,101881,12/18/2025,direct,desktop,US,
S019084,101008,12/18/2025,paid_search,desktop,NG,CMP001
S007698,,12/18/2025,paid_social,desktop,NL,CMP003
S004875,100836,12/18/2025,referral,mobile,NG,CMP007
S017977,101573,12/18/2025,paid_social,mobile,UK,CMP008
S005533,101552,12/18/2025,email,mobile,NG,CMP005
S002606,,12/18/2025,organic,mobile,NG,
S019693,100465,12/18/2025,paid_social,mobile,US,CMP003
S018661,,12/18/2025,paid_search,mobile,NG,CMP001
S016810,100011,12/18/2025,direct,mobile,US,
S001666,,12/18/2025,paid_search,desktop,DE,CMP002
S012588,100790,12/18/2025,direct,mobile,NG,
S014388,100244,12/18/2025,email,mobile,NG,CMP006
S018959,100341,12/18/2025,organic,mobile,US,
S014383,100763,12/18/2025,direct,desktop,NG,
S010474,,12/18/2025,direct,desktop,US,
S004359,100232,12/18/2025,paid_social,desktop,NG,CMP008
S001191,,12/18/2025,organic,mobile,UK,
S016071,,12/18/2025,paid_social,mobile,US,CMP004
S019006,100266,12/18/2025,organic,mobile,CA,
S001263,101361,12/18/2025,paid_search,mobile,US,CMP001
S014844,100692,12/18/2025,email,mobile,NG,CMP006
S019342,100854,12/18/2025,organic,mobile,FR,
S014224,101851,12/18/2025,paid_search,mobile,FR,CMP002
S004061,,12/18/2025,referral,desktop,CA,CMP007
S014230,100462,12/18/2025,referral,desktop,NG,CMP007
S016046,,12/18/2025,referral,mobile,NL,CMP007
S007855,,12/18/2025,paid_search,mobile,UK,CMP001
S011968,100147,12/18/2025,paid_social,mobile,NL,CMP003
S016895,,12/18/2025,paid_search,desktop,US,CMP001
S005730,,12/18/2025,organic,mobile,NG,
S017769,101590,12/18/2025,paid_search,desktop,FR,CMP002
S002352,100443,12/18/2025,paid_social,desktop,DE,CMP003
S019596,101452,12/18/2025,email,mobile,NG,CMP005
S007625,,12/18/2025,direct,desktop,DE,
S010358,100270,12/18/2025,paid_social,desktop,NG,CMP004
S016142,,12/18/2025,organic,mobile,CA,
S005673,101757,12/18/2025,direct,mobile,NL,
S002413,100412,12/18/2025,paid_search,mobile,CA,CMP002
S019552,101998,12/18/2025,organic,mobile,US,
S009051,100163,12/18/2025,referral,mobile,FR,CMP007
S002265,101264,12/18/2025,paid_search,desktop,NG,CMP001
S007926,101344,12/18/2025,direct,mobile,NG,
S011839,101681,12/18/2025,referral,desktop,NG,CMP007
S009040,101890,12/18/2025,direct,mobile,NG,
S009777,,12/18/2025,paid_search,mobile,NG,CMP001
S018879,101857,12/18/2025,paid_search,desktop,US,CMP002
S007278,100257,12/18/2025,paid_search,desktop,NG,CMP001
S007490,101439,12/18/2025,paid_social,mobile,NG,CMP003
S016026,100587,12/18/2025,paid_search,mobile,NG,CMP001
S017050,,12/18/2025,referral,desktop,NG,CMP007
S003273,,12/18/2025,email,desktop,NG,CMP006
S013397,101171,12/18/2025,paid_social,mobile,NG,CMP008
S012969,101264,12/18/2025,paid_search,desktop,NG,CMP002
S000068,100951,12/18/2025,email,mobile,NL,CMP005
S009282,100632,12/18/2025,paid_search,mobile,CA,CMP001
S016524,,12/18/2025,referral,mobile,NL,CMP007
S012150,100842,12/18/2025,organic,mobile,NG,
S018304,100556,12/18/2025,email,desktop,NG,CMP006
S012849,100325,12/18/2025,organic,desktop,US,
S005059,,12/18/2025,direct,desktop,CA,
S010111,101168,12/18/2025,paid_social,mobile,US,CMP004
S006943,100964,12/18/2025,paid_search,desktop,NG,CMP002
S018309,,12/18/2025,paid_social,mobile,CA,CMP004
S019903,100935,12/18/2025,organic,mobile,CA,
S019916,100360,12/18/2025,paid_social,mobile,FR,CMP004
S009408,101135,12/18/2025,direct,mobile,NG,
S011184,100700,12/18/2025,paid_search,desktop,NG,CMP002
S011172,100353,12/18/2025,paid_search,desktop,NG,CMP002
S007012,101118,12/18/2025,referral,desktop,NG,CMP007
S013401,,12/18/2025,paid_search,mobile,NG,CMP001
S012886,100202,12/18/2025,paid_social,mobile,US,CMP003
S017730,,12/18/2025,organic,mobile,CA,
S013903,100293,12/18/2025,paid_search,mobile,NL,CMP001
S011173,101569,12/18/2025,paid_search,mobile,US,CMP002
S003471,100463,12/18/2025,organic,desktop,NG,
S005941,100233,12/18/2025,referral,desktop,NG,CMP007
S014597,100576,12/18/2025,paid_social,desktop,NG,CMP008
S009860,101670,12/18/2025,paid_search,mobile,FR,CMP001
S012102,100069,12/18/2025,organic,desktop,US,
S005476,100872,12/18/2025,paid_social,desktop,NL,CMP008
S018239,,12/18/2025,email,mobile,NG,CMP005
S004941,,12/18/2025,organic,mobile,NG,
S008835,,12/18/2025,organic,mobile,NG,
S014528,,12/18/2025,paid_search,desktop,NG,CMP002
S018489,101002,12/18/2025,organic,mobile,NG,
S016278,101043,12/18/2025,paid_search,desktop,NG,CMP002
S013979,100853,12/18/2025,paid_social,mobile,UK,CMP004
S009316,100944,12/18/2025,paid_search,desktop,NG,CMP002
S014830,,12/18/2025,direct,desktop,FR,
S010227,101127,12/18/2025,paid_search,mobile,NG,CMP002
S000257,101276,12/18/2025,paid_search,desktop,NG,CMP002
S012936,101899,12/18/2025,organic,mobile,DE,
S014987,,12/19/2025,paid_search,mobile,FR,CMP002
S017499,101136,12/19/2025,referral,desktop,FR,CMP007
S011916,101075,12/19/2025,organic,desktop,UK,
S017120,101539,12/19/2025,referral,mobile,NG,CMP007
S005317,101000,12/19/2025,direct,mobile,NG,
S009355,,12/19/2025,paid_social,mobile,UK,CMP008
S009557,100094,12/19/2025,referral,mobile,FR,CMP007
S014412,100461,12/19/2025,direct,desktop,NG,
S018907,,12/19/2025,email,desktop,UK,CMP005
S002223,100671,12/19/2025,paid_social,desktop,NG,CMP003
S019337,101581,12/19/2025,direct,mobile,NL,
S013225,100111,12/19/2025,direct,mobile,US,
S017901,101787,12/19/2025,organic,mobile,CA,
S019325,101146,12/19/2025,paid_search,mobile,NG,CMP001
S013884,101454,12/19/2025,paid_social,mobile,NG,CMP004
S004616,100011,12/19/2025,organic,mobile,US,
S017860,100298,12/19/2025,organic,desktop,NG,
S010438,100333,12/19/2025,direct,mobile,US,
S011281,,12/19/2025,organic,desktop,NG,
S006145,100548,12/19/2025,organic,mobile,NG,
S012296,,12/19/2025,paid_search,mobile,UK,CMP001
S003284,101560,12/19/2025,email,mobile,NG,CMP006
S001887,101375,12/19/2025,paid_social,mobile,FR,CMP008
S001107,,12/19/2025,direct,desktop,FR,
S010017,101395,12/19/2025,paid_search,mobile,NG,CMP001
S000063,101952,12/19/2025,referral,mobile,NG,CMP007
S014216,,12/19/2025,referral,mobile,CA,CMP007
S013554,100413,12/19/2025,organic,mobile,NG,
S007345,,12/19/2025,organic,desktop,NG,
S011323,100140,12/19/2025,paid_search,mobile,US,CMP001
S004541,,12/19/2025,referral,mobile,DE,CMP007
S014821,,12/19/2025,paid_social,desktop,NG,CMP004
S008712,100484,12/19/2025,paid_search,desktop,NG,CMP002
S005737,100335,12/19/2025,organic,mobile,CA,
S005736,101760,12/19/2025,organic,mobile,NG,
S006671,101715,12/19/2025,paid_search,mobile,NG,CMP002
S007406,,12/19/2025,referral,desktop,CA,CMP007
S011929,101064,12/19/2025,organic,mobile,NG,
S018908,,12/19/2025,email,desktop,NG,CMP006
S003238,101495,12/19/2025,organic,mobile,DE,
S013089,100494,12/19/2025,email,mobile,NG,CMP006
S019920,100824,12/19/2025,paid_search,mobile,CA,CMP001
S013406,,12/19/2025,email,desktop,NL,CMP006
S000602,101279,12/19/2025,direct,mobile,UK,
S014545,100313,12/19/2025,paid_search,mobile,NG,CMP002
S007115,100813,12/19/2025,paid_search,desktop,DE,CMP002
S018124,,12/19/2025,referral,mobile,US,CMP007
S011706,101759,12/19/2025,direct,mobile,NG,
S012663,101920,12/19/2025,organic,mobile,UK,
S017981,,12/19/2025,paid_social,desktop,US,CMP004
S014126,,12/19/2025,direct,mobile,NG,
S014534,,12/19/2025,referral,mobile,NG,CMP007
S010305,100165,12/19/2025,paid_search,desktop,DE,CMP002
S012791,,12/19/2025,organic,desktop,NG,
S014477,100412,12/19/2025,email,mobile,NL,CMP006
S002639,101529,12/19/2025,paid_social,desktop,US,CMP003
S002648,100151,12/19/2025,paid_search,mobile,UK,CMP001
S003749,,12/19/2025,organic,desktop,NG,
S002877,100187,12/19/2025,organic,desktop,NG,
S001674,101047,12/19/2025,direct,desktop,US,
S013106,101833,12/19/2025,referral,desktop,NL,CMP007
S012708,101451,12/19/2025,paid_social,desktop,CA,CMP004
S016604,100325,12/19/2025,email,mobile,US,CMP005
S015668,,12/19/2025,direct,desktop,NG,
S009460,100627,12/19/2025,organic,mobile,NL,
S015988,101728,12/19/2025,direct,mobile,UK,
S013084,101116,12/19/2025,organic,mobile,UK,
S002804,101752,12/19/2025,organic,mobile,NG,
S013635,,12/19/2025,direct,desktop,NG,
S001485,,12/19/2025,paid_search,mobile,NG,CMP001
S019879,,12/19/2025,paid_search,desktop,US,CMP001
S019638,100061,12/19/2025,direct,desktop,CA,
S000105,,12/19/2025,paid_social,mobile,NG,CMP003
S015167,100744,12/19/2025,paid_search,desktop,NG,CMP001
S007281,100208,12/19/2025,direct,desktop,NG,
S017909,100555,12/19/2025,email,mobile,US,CMP005
S012545,100215,12/19/2025,paid_social,desktop,NL,CMP003
S008482,100178,12/19/2025,paid_search,desktop,NG,CMP001
S002288,100921,12/19/2025,email,desktop,US,CMP006
S007942,101598,12/19/2025,paid_search,desktop,US,CMP002
S014160,101714,12/19/2025,paid_search,mobile,NG,CMP001
S011785,100470,12/19/2025,paid_social,mobile,NG,CMP003
S008661,100405,12/19/2025,organic,mobile,DE,
S018763,100953,12/19/2025,referral,mobile,NL,CMP007
S004822,,12/19/2025,paid_search,mobile,NG,CMP002
S014298,101026,12/19/2025,paid_social,desktop,NG,CMP008
S003835,100461,12/19/2025,paid_search,mobile,US,CMP002
S002501,101099,12/19/2025,paid_social,mobile,NG,CMP003
S009808,100647,12/19/2025,paid_social,mobile,DE,CMP003
S013844,100361,12/19/2025,organic,mobile,DE,
S016185,101694,12/19/2025,direct,mobile,FR,
S011151,101352,12/19/2025,organic,desktop,US,
S002400,,12/19/2025,organic,desktop,NG,
S019624,101278,12/19/2025,paid_search,desktop,NG,CMP001
S000162,,12/19/2025,referral,mobile,UK,CMP007
S011452,,12/19/2025,paid_social,desktop,NL,CMP003
S018390,,12/19/2025,referral,mobile,UK,CMP007
S004804,,12/19/2025,paid_search,mobile,NG,CMP001
S004835,,12/19/2025,paid_search,mobile,US,CMP001
S001261,,12/20/2025,paid_social,mobile,NG,CMP008
S015943,,12/20/2025,paid_social,mobile,NG,CMP008
S016847,101011,12/20/2025,referral,mobile,UK,CMP007
S019246,100640,12/20/2025,organic,mobile,NG,
S015398,,12/20/2025,paid_social,mobile,FR,CMP008
S010527,101622,12/20/2025,direct,desktop,CA,
S008220,100481,12/20/2025,paid_search,desktop,CA,CMP001
S005005,101234,12/20/2025,referral,mobile,NL,CMP007
S005044,100895,12/20/2025,paid_search,desktop,US,CMP001
S009883,101909,12/20/2025,referral,mobile,NG,CMP007
S005444,101236,12/20/2025,paid_social,desktop,CA,CMP003
S000130,,12/20/2025,email,mobile,US,CMP006
S005482,100833,12/20/2025,referral,mobile,UK,CMP007
S017259,100406,12/20/2025,paid_social,desktop,NG,CMP004
S012992,101218,12/20/2025,paid_search,mobile,US,CMP001
S005407,,12/20/2025,referral,mobile,NL,CMP007
S019955,101713,12/20/2025,paid_social,mobile,NG,CMP003
S015532,101523,12/20/2025,email,mobile,US,CMP006
S012935,101693,12/20/2025,email,mobile,CA,CMP006
S000008,100887,12/20/2025,paid_search,mobile,CA,CMP001
S008315,101089,12/20/2025,paid_search,desktop,NG,CMP002
S000408,101249,12/20/2025,email,mobile,NG,CMP006
S004900,,12/20/2025,direct,mobile,US,
S000469,100001,12/20/2025,paid_search,desktop,NG,CMP001
S008762,101183,12/20/2025,organic,mobile,NG,
S001199,101508,12/20/2025,organic,mobile,NG,
S016868,,12/20/2025,paid_search,desktop,US,CMP002
S012398,,12/20/2025,paid_search,mobile,DE,CMP001
S012402,,12/20/2025,direct,desktop,US,
S007788,,12/20/2025,referral,mobile,FR,CMP007
S010512,101880,12/20/2025,email,desktop,FR,CMP005
S017447,100824,12/20/2025,paid_social,desktop,CA,CMP008
S005619,,12/20/2025,paid_search,desktop,NG,CMP002
S017446,101844,12/20/2025,organic,mobile,NG,
S007990,100243,12/20/2025,paid_search,desktop,NL,CMP001
S013143,,12/20/2025,paid_search,mobile,NG,CMP001
S019676,100575,12/20/2025,organic,desktop,CA,
S015673,,12/20/2025,paid_social,desktop,NG,CMP004
S015671,100711,12/20/2025,email,desktop,NG,CMP006
S012342,101231,12/20/2025,direct,mobile,NG,
S019184,,12/20/2025,paid_social,mobile,US,CMP008
S004078,100497,12/20/2025,paid_search,mobile,NG,CMP002
S014936,,12/20/2025,email,mobile,NG,CMP005
S008925,100858,12/20/2025,paid_search,mobile,NG,CMP002
S016307,,12/20/2025,email,mobile,NG,CMP005
S015012,,12/20/2025,organic,desktop,NL,
S011762,,12/20/2025,direct,mobile,UK,
S014845,,12/20/2025,organic,mobile,NG,
S002632,,12/20/2025,direct,desktop,NG,
S013737,101203,12/20/2025,organic,mobile,NG,
S018191,100144,12/20/2025,direct,mobile,NG,
S013515,100536,12/20/2025,organic,mobile,NG,
S009293,100969,12/20/2025,organic,mobile,NL,
