event_id,session_id,customer_id,event_time,event_type,product_id,event_date
E00010242,S015843,101836,9/10/2025 1:10,view,P0169,9/10/2025
E00010243,S015843,101836,9/10/2025 1:08,view,P0264,9/10/2025
E00010037,S012814,100970,9/10/2025 0:54,add_to_cart,P0274,9/10/2025
E00010036,S012814,100970,9/10/2025 0:46,add_to_cart,P0396,9/10/2025
E00010169,S015169,100385,9/10/2025 0:44,purchase,,9/10/2025
E00010090,S000322,101811,9/10/2025 0:44,view,P0231,9/10/2025
E00010089,S000322,101811,9/10/2025 0:41,view,P0202,9/10/2025
E00010035,S012814,100970,9/10/2025 0:41,view,P0267,9/10/2025
E00010116,S017564,100712,9/10/2025 0:39,view,P0358,9/10/2025
E00010059,S005284,,9/10/2025 0:38,add_to_cart,P0236,9/10/2025
E00010136,S018427,100199,9/10/2025 0:37,view,P0146,9/10/2025
E00010091,S000322,101811,9/10/2025 0:37,view,P0274,9/10/2025
E00010137,S018427,100199,9/10/2025 0:34,view,P0220,9/10/2025
E00010058,S005284,,9/10/2025 0:32,add_to_cart,P0020,9/10/2025
E00010057,S005284,,9/10/2025 0:25,view,P0386,9/10/2025
E00010055,S005284,,9/10/2025 0:24,view,P0158,9/10/2025
E00010167,S015169,100385,9/10/2025 0:23,view,P0138,9/10/2025
E00010168,S015169,100385,9/10/2025 0:22,view,P0075,9/10/2025
E00010056,S005284,,9/10/2025 0:22,view,P0228,9/10/2025
E00010197,S019217,101016,9/10/2025 0:22,view,P0254,9/10/2025
E00010198,S019217,101016,9/10/2025 0:17,view,P0311,9/10/2025
E00009852,S004763,,9/9/2025 23:54,view,P0144,9/9/2025
E00009851,S004763,,9/9/2025 23:53,view,P0363,9/9/2025
E00010008,S019983,100312,9/9/2025 23:40,view,P0006,9/9/2025
E00010009,S019983,100312,9/9/2025 23:39,add_to_cart,P0083,9/9/2025
E00010007,S019983,100312,9/9/2025 23:35,view,P0038,9/9/2025
E00009879,S015475,,9/9/2025 23:27,add_to_cart,P0133,9/9/2025
E00009878,S015475,,9/9/2025 23:25,add_to_cart,P0122,9/9/2025
E00009876,S015475,,9/9/2025 23:19,view,P0202,9/9/2025
E00009875,S015475,,9/9/2025 23:19,view,P0109,9/9/2025
E00009877,S015475,,9/9/2025 23:11,view,P0063,9/9/2025
E00009945,S003056,101397,9/9/2025 23:07,view,P0295,9/9/2025
E00009946,S003056,101397,9/9/2025 23:04,view,P0319,9/9/2025
E00009960,S002880,,9/9/2025 23:04,view,P0018,9/9/2025
E00009944,S003056,101397,9/9/2025 23:01,view,P0254,9/9/2025
E00009804,S017329,101181,9/9/2025 22:55,view,P0260,9/9/2025
E00009805,S017329,101181,9/9/2025 22:54,view,P0022,9/9/2025
E00009806,S017329,101181,9/9/2025 22:54,view,P0328,9/9/2025
E00009888,S010436,100037,9/9/2025 22:54,view,P0170,9/9/2025
E00009959,S002880,,9/9/2025 22:52,view,P0174,9/9/2025
E00009903,S001688,,9/9/2025 22:49,view,P0074,9/9/2025
E00009816,S017151,,9/9/2025 22:36,view,P0271,9/9/2025
E00010020,S001222,101579,9/9/2025 22:32,view,P0142,9/9/2025
E00010019,S001222,101579,9/9/2025 22:25,view,P0194,9/9/2025
E00010021,S001222,101579,9/9/2025 22:19,view,P0261,9/9/2025
E00009815,S006097,100370,9/9/2025 22:12,view,P0028,9/9/2025
E00009814,S006097,100370,9/9/2025 22:10,view,P0028,9/9/2025
E00009966,S000317,100498,9/9/2025 22:00,add_to_cart,P0384,9/9/2025
E00009967,S000317,100498,9/9/2025 21:52,add_to_cart,P0357,9/9/2025
E00009964,S000317,100498,9/9/2025 21:43,view,P0234,9/9/2025
E00009965,S000317,100498,9/9/2025 21:41,view,P0384,9/9/2025
E00009827,S005551,,9/9/2025 21:27,view,P0323,9/9/2025
E00009828,S005551,,9/9/2025 21:26,view,P0344,9/9/2025
E00009915,S000109,100408,9/9/2025 21:20,view,P0234,9/9/2025
E00009914,S000109,100408,9/9/2025 21:19,view,P0053,9/9/2025
E00009826,S005551,,9/9/2025 21:15,view,P0341,9/9/2025
E00009948,S018393,,9/9/2025 21:09,view,P0134,9/9/2025
E00009987,S013463,100645,9/9/2025 21:09,view,P0237,9/9/2025
E00009947,S018393,,9/9/2025 21:00,view,P0108,9/9/2025
E00009825,S005687,,9/9/2025 20:35,add_to_cart,P0018,9/9/2025
E00009824,S005687,,9/9/2025 20:22,view,P0284,9/9/2025
E00009798,S000779,,9/9/2025 20:18,view,P0021,9/9/2025
E00009823,S005687,,9/9/2025 20:17,view,P0295,9/9/2025
E00009925,S015457,,9/9/2025 19:58,purchase,,9/9/2025
E00009923,S015457,,9/9/2025 19:47,view,P0068,9/9/2025
E00009924,S015457,,9/9/2025 19:41,view,P0376,9/9/2025
E00009881,S010853,,9/9/2025 19:40,view,P0065,9/9/2025
E00009880,S010853,,9/9/2025 19:40,view,P0137,9/9/2025
E00009856,S004794,101720,9/9/2025 19:33,view,P0251,9/9/2025
E00009855,S004794,101720,9/9/2025 19:24,view,P0013,9/9/2025
E00009922,S007856,101394,9/9/2025 19:19,purchase,,9/9/2025
E00009909,S011911,101064,9/9/2025 19:04,add_to_cart,P0031,9/9/2025
E00009910,S011911,101064,9/9/2025 19:01,add_to_cart,P0123,9/9/2025
E00009836,S006475,101502,9/9/2025 18:55,view,P0367,9/9/2025
E00010002,S001132,101037,9/9/2025 18:54,add_to_cart,P0060,9/9/2025
E00009908,S011911,101064,9/9/2025 18:53,view,P0264,9/9/2025
E00010003,S001132,101037,9/9/2025 18:51,add_to_cart,P0207,9/9/2025
E00009921,S007856,101394,9/9/2025 18:46,view,P0335,9/9/2025
E00009907,S011911,101064,9/9/2025 18:42,view,P0102,9/9/2025
E00010001,S001132,101037,9/9/2025 18:35,view,P0387,9/9/2025
E00010000,S001132,101037,9/9/2025 18:35,view,P0129,9/9/2025
E00009976,S015781,101722,9/9/2025 18:28,view,P0242,9/9/2025
E00009977,S015781,101722,9/9/2025 18:26,view,P0175,9/9/2025
E00009832,S000606,101425,9/9/2025 18:21,view,P0027,9/9/2025
E00009861,S001130,100794,9/9/2025 18:17,view,P0126,9/9/2025
E00009831,S000606,101425,9/9/2025 18:12,view,P0400,9/9/2025
E00009841,S000751,100250,9/9/2025 18:06,view,P0372,9/9/2025
E00009842,S000751,100250,9/9/2025 17:58,view,P0102,9/9/2025
E00009840,S000751,100250,9/9/2025 17:56,view,P0207,9/9/2025
E00009887,S011341,100227,9/9/2025 17:42,view,P0024,9/9/2025
E00009886,S011341,100227,9/9/2025 17:38,view,P0034,9/9/2025
E00009885,S019534,,9/9/2025 17:36,view,P0230,9/9/2025
E00009951,S018456,100040,9/9/2025 17:35,view,P0140,9/9/2025
E00009884,S019534,,9/9/2025 17:28,view,P0056,9/9/2025
E00009829,S005140,100488,9/9/2025 17:10,view,P0104,9/9/2025
E00009830,S005140,100488,9/9/2025 17:10,add_to_cart,P0289,9/9/2025
E00009961,S009750,,9/9/2025 17:04,view,P0102,9/9/2025
E00009954,S009561,101869,9/9/2025 16:44,view,P0058,9/9/2025
E00009938,S008930,101101,9/9/2025 16:41,view,P0288,9/9/2025
E00009953,S009561,101869,9/9/2025 16:35,view,P0104,9/9/2025
E00009952,S009561,101869,9/9/2025 16:35,view,P0006,9/9/2025
E00009882,S017904,,9/9/2025 16:26,view,P0199,9/9/2025
E00009996,S004194,101234,9/9/2025 15:19,view,P0274,9/9/2025
E00009997,S004194,101234,9/9/2025 15:09,view,P0170,9/9/2025
E00009998,S004194,101234,9/9/2025 15:08,view,P0125,9/9/2025
E00009942,S009197,101975,9/9/2025 15:07,view,P0227,9/9/2025
E00009943,S009197,101975,9/9/2025 15:04,view,P0042,9/9/2025
E00009870,S014231,,9/9/2025 14:57,view,P0194,9/9/2025
E00009838,S007053,100445,9/9/2025 14:53,add_to_cart,P0374,9/9/2025
E00009807,S004737,100866,9/9/2025 14:49,view,P0004,9/9/2025
E00009839,S007053,100445,9/9/2025 14:45,add_to_cart,P0035,9/9/2025
E00009837,S007053,100445,9/9/2025 14:44,view,P0328,9/9/2025
E00009869,S002426,101546,9/9/2025 14:15,add_to_cart,P0309,9/9/2025
E00009867,S002426,101546,9/9/2025 14:11,view,P0265,9/9/2025
E00009850,S005086,,9/9/2025 14:07,view,P0309,9/9/2025
E00009868,S002426,101546,9/9/2025 14:05,add_to_cart,P0296,9/9/2025
E00009848,S005086,,9/9/2025 14:03,view,P0259,9/9/2025
E00009866,S002426,101546,9/9/2025 14:02,view,P0161,9/9/2025
E00009849,S005086,,9/9/2025 14:00,view,P0074,9/9/2025
E00009999,S019313,100060,9/9/2025 13:57,view,P0128,9/9/2025
E00009883,S003954,,9/9/2025 13:42,view,P0137,9/9/2025
E00009853,S006786,101342,9/9/2025 13:33,view,P0086,9/9/2025
E00009854,S006786,101342,9/9/2025 13:23,view,P0024,9/9/2025
E00009962,S018527,,9/9/2025 13:06,view,P0091,9/9/2025
E00009963,S018527,,9/9/2025 13:06,view,P0398,9/9/2025
E00009932,S008778,,9/9/2025 12:35,view,P0307,9/9/2025
E00009809,S006370,,9/9/2025 12:27,view,P0298,9/9/2025
E00009808,S006370,,9/9/2025 12:25,view,P0132,9/9/2025
E00009810,S006370,,9/9/2025 12:21,view,P0055,9/9/2025
E00009928,S008664,101183,9/9/2025 11:40,add_to_cart,P0253,9/9/2025
E00009927,S008664,101183,9/9/2025 11:33,add_to_cart,P0109,9/9/2025
E00009926,S008664,101183,9/9/2025 11:18,view,P0153,9/9/2025
E00009993,S013250,101387,9/9/2025 10:59,view,P0172,9/9/2025
E00009995,S013250,101387,9/9/2025 10:59,view,P0276,9/9/2025
E00009994,S013250,101387,9/9/2025 10:57,view,P0176,9/9/2025
E00009958,S003700,100685,9/9/2025 10:48,view,P0208,9/9/2025
E00009957,S003700,100685,9/9/2025 10:38,view,P0367,9/9/2025
E00009865,S014622,,9/9/2025 10:30,purchase,,9/9/2025
E00009864,S014622,,9/9/2025 10:13,add_to_cart,P0394,9/9/2025
E00009818,S005888,,9/9/2025 10:05,add_to_cart,P0384,9/9/2025
E00009862,S014622,,9/9/2025 10:02,view,P0301,9/9/2025
E00009799,S006356,101321,9/9/2025 10:02,view,P0242,9/9/2025
E00009819,S005888,,9/9/2025 10:00,add_to_cart,P0293,9/9/2025
E00009817,S005888,,9/9/2025 9:57,view,P0137,9/9/2025
E00009800,S006356,101321,9/9/2025 9:55,view,P0052,9/9/2025
E00009863,S014622,,9/9/2025 9:51,view,P0201,9/9/2025
E00009901,S004075,,9/9/2025 9:48,add_to_cart,P0353,9/9/2025
E00009902,S004075,,9/9/2025 9:40,add_to_cart,P0258,9/9/2025
E00009900,S004075,,9/9/2025 9:37,view,P0227,9/9/2025
E00009916,S001898,100321,9/9/2025 9:32,view,P0291,9/9/2025
E00009899,S011637,,9/9/2025 9:13,add_to_cart,P0246,9/9/2025
E00009898,S011637,,9/9/2025 9:02,view,P0116,9/9/2025
E00009897,S011637,,9/9/2025 9:02,view,P0179,9/9/2025
E00009847,S016714,101974,9/9/2025 8:38,view,P0285,9/9/2025
E00009894,S011592,,9/9/2025 8:28,view,P0141,9/9/2025
E00009846,S005519,101049,9/9/2025 8:15,purchase,,9/9/2025
E00009892,S004048,101656,9/9/2025 8:13,view,P0229,9/9/2025
E00009803,S006669,100264,9/9/2025 8:13,view,P0223,9/9/2025
E00009891,S004048,101656,9/9/2025 8:12,view,P0306,9/9/2025
E00009893,S004048,101656,9/9/2025 8:10,view,P0156,9/9/2025
E00009845,S005519,101049,9/9/2025 7:52,view,P0065,9/9/2025
E00009820,S006009,100824,9/9/2025 7:50,view,P0342,9/9/2025
E00009821,S006009,100824,9/9/2025 7:48,view,P0240,9/9/2025
E00009936,S008889,100089,9/9/2025 7:47,view,P0236,9/9/2025
E00009968,S010166,101578,9/9/2025 7:47,view,P0364,9/9/2025
E00009937,S008889,100089,9/9/2025 7:46,view,P0241,9/9/2025
E00009970,S010166,101578,9/9/2025 7:46,view,P0045,9/9/2025
E00009843,S005519,101049,9/9/2025 7:45,view,P0208,9/9/2025
E00009822,S006009,100824,9/9/2025 7:43,view,P0346,9/9/2025
E00009844,S005519,101049,9/9/2025 7:39,view,P0394,9/9/2025
E00009969,S010166,101578,9/9/2025 7:36,view,P0040,9/9/2025
E00009801,S017541,100532,9/9/2025 7:35,view,P0102,9/9/2025
E00009802,S017541,100532,9/9/2025 7:33,view,P0042,9/9/2025
E00009990,S013263,100908,9/9/2025 7:23,view,P0348,9/9/2025
E00009989,S013263,100908,9/9/2025 7:22,view,P0308,9/9/2025
E00009988,S013263,100908,9/9/2025 7:20,view,P0057,9/9/2025
E00009920,S010295,,9/9/2025 7:00,add_to_cart,P0021,9/9/2025
E00009919,S010295,,9/9/2025 6:58,add_to_cart,P0244,9/9/2025
E00009906,S011871,,9/9/2025 6:52,add_to_cart,P0326,9/9/2025
E00010004,S012339,100359,9/9/2025 6:51,view,P0074,9/9/2025
E00010006,S012339,100359,9/9/2025 6:50,view,P0376,9/9/2025
E00009980,S012089,101182,9/9/2025 6:48,view,P0302,9/9/2025
E00009918,S010295,,9/9/2025 6:46,view,P0032,9/9/2025
E00009978,S012089,101182,9/9/2025 6:46,view,P0333,9/9/2025
E00010005,S012339,100359,9/9/2025 6:45,view,P0099,9/9/2025
E00009979,S012089,101182,9/9/2025 6:41,view,P0075,9/9/2025
E00009913,S013585,101244,9/9/2025 6:39,view,P0321,9/9/2025
E00009912,S013585,101244,9/9/2025 6:38,view,P0275,9/9/2025
E00009905,S011871,,9/9/2025 6:38,view,P0162,9/9/2025
E00009975,S000298,101939,9/9/2025 6:37,add_to_cart,P0396,9/9/2025
E00009911,S013585,101244,9/9/2025 6:36,view,P0125,9/9/2025
E00009904,S011871,,9/9/2025 6:33,view,P0326,9/9/2025
E00009971,S000298,101939,9/9/2025 6:32,view,P0319,9/9/2025
E00009974,S000298,101939,9/9/2025 6:29,add_to_cart,P0074,9/9/2025
E00009973,S000298,101939,9/9/2025 6:29,view,P0113,9/9/2025
E00009972,S000298,101939,9/9/2025 6:24,view,P0215,9/9/2025
E00009890,S007524,101177,9/9/2025 6:20,view,P0399,9/9/2025
E00009889,S007524,101177,9/9/2025 6:15,view,P0236,9/9/2025
E00009860,S017096,101010,9/9/2025 6:11,purchase,,9/9/2025
E00009982,S019172,101269,9/9/2025 6:10,add_to_cart,P0032,9/9/2025
E00009929,S008744,,9/9/2025 6:08,view,P0380,9/9/2025
E00009859,S017096,101010,9/9/2025 6:07,view,P0180,9/9/2025
E00009930,S008744,,9/9/2025 6:05,view,P0324,9/9/2025
E00009931,S008744,,9/9/2025 6:05,view,P0154,9/9/2025
E00009981,S019172,101269,9/9/2025 6:02,view,P0313,9/9/2025
E00009917,S010356,100987,9/9/2025 5:49,view,P0163,9/9/2025
E00009871,S007775,100185,9/9/2025 5:35,view,P0049,9/9/2025
E00010014,S013229,101495,9/9/2025 5:27,add_to_cart,P0240,9/9/2025
E00010013,S013229,101495,9/9/2025 5:25,add_to_cart,P0343,9/9/2025
E00010010,S013229,101495,9/9/2025 5:19,view,P0212,9/9/2025
E00010011,S013229,101495,9/9/2025 5:09,view,P0176,9/9/2025
E00010012,S013229,101495,9/9/2025 5:07,view,P0187,9/9/2025
E00009956,S000349,100568,9/9/2025 4:41,view,P0252,9/9/2025
E00009955,S000349,100568,9/9/2025 4:40,view,P0036,9/9/2025
E00009992,S001469,,9/9/2025 4:27,view,P0207,9/9/2025
E00009991,S001469,,9/9/2025 4:26,view,P0095,9/9/2025
E00009986,S001551,,9/9/2025 4:07,view,P0103,9/9/2025
E00010015,S016200,100130,9/9/2025 4:02,view,P0229,9/9/2025
E00009811,S004756,101173,9/9/2025 3:57,view,P0011,9/9/2025
E00010016,S016200,100130,9/9/2025 3:56,view,P0244,9/9/2025
E00009812,S004756,101173,9/9/2025 3:54,view,P0254,9/9/2025
E00009813,S004756,101173,9/9/2025 3:47,view,P0284,9/9/2025
E00009985,S010783,100074,9/9/2025 3:29,add_to_cart,P0002,9/9/2025
E00009984,S010783,100074,9/9/2025 3:20,add_to_cart,P0296,9/9/2025
E00009933,S015264,,9/9/2025 3:13,view,P0146,9/9/2025
E00009934,S015264,,9/9/2025 3:12,view,P0164,9/9/2025
E00009983,S010783,100074,9/9/2025 3:10,view,P0032,9/9/2025
E00009935,S015264,,9/9/2025 3:09,view,P0322,9/9/2025
E00009857,S016595,100767,9/9/2025 3:02,view,P0342,9/9/2025
E00009858,S016595,100767,9/9/2025 2:58,view,P0068,9/9/2025
E00009895,S016077,100397,9/9/2025 1:48,view,P0045,9/9/2025
E00010017,S001515,101261,9/9/2025 1:45,view,P0360,9/9/2025
E00009896,S016077,100397,9/9/2025 1:44,view,P0335,9/9/2025
E00010018,S001515,101261,9/9/2025 1:38,view,P0131,9/9/2025
E00009874,S003874,,9/9/2025 1:21,add_to_cart,P0068,9/9/2025
E00009872,S003874,,9/9/2025 1:17,view,P0268,9/9/2025
E00009873,S003874,,9/9/2025 1:09,view,P0381,9/9/2025
E00009797,S000687,101540,9/9/2025 0:47,view,P0337,9/9/2025
E00009796,S000687,101540,9/9/2025 0:46,view,P0048,9/9/2025
E00009950,S009483,,9/9/2025 0:36,view,P0311,9/9/2025
E00009949,S009483,,9/9/2025 0:27,view,P0372,9/9/2025
E00009835,S017421,100537,9/9/2025 0:24,view,P0012,9/9/2025
E00009941,S015121,,9/9/2025 0:22,view,P0137,9/9/2025
E00009834,S017421,100537,9/9/2025 0:20,view,P0010,9/9/2025
E00009940,S015121,,9/9/2025 0:17,view,P0242,9/9/2025
E00009833,S017421,100537,9/9/2025 0:15,view,P0337,9/9/2025
E00009939,S015121,,9/9/2025 0:12,view,P0176,9/9/2025
E00009728,S006952,100971,9/9/2025 0:09,view,P0067,9/9/2025
E00009661,S014022,101115,9/8/2025 23:46,view,P0323,9/8/2025
E00009660,S014022,101115,9/8/2025 23:43,view,P0286,9/8/2025
E00009636,S012036,,9/8/2025 23:05,view,P0103,9/8/2025
E00009634,S012036,,9/8/2025 23:05,view,P0326,9/8/2025
E00009583,S007979,100406,9/8/2025 23:02,view,P0357,9/8/2025
E00009684,S007600,101941,9/8/2025 23:00,view,P0354,9/8/2025
E00009584,S007979,100406,9/8/2025 22:59,view,P0179,9/8/2025
E00009687,S007600,101941,9/8/2025 22:57,add_to_cart,P0176,9/8/2025
E00009686,S007600,101941,9/8/2025 22:55,view,P0203,9/8/2025
E00009635,S012036,,9/8/2025 22:53,view,P0344,9/8/2025
E00009790,S015051,100205,9/8/2025 22:50,add_to_cart,P0107,9/8/2025
E00009685,S007600,101941,9/8/2025 22:50,view,P0137,9/8/2025
E00009776,S004651,,9/8/2025 22:49,view,P0070,9/8/2025
E00009788,S015051,100205,9/8/2025 22:48,view,P0354,9/8/2025
E00009789,S015051,100205,9/8/2025 22:46,view,P0051,9/8/2025
E00009747,S014755,101126,9/8/2025 22:36,add_to_cart,P0392,9/8/2025
E00009746,S014755,101126,9/8/2025 22:32,view,P0350,9/8/2025
E00009763,S002035,100760,9/8/2025 22:28,view,P0065,9/8/2025
E00009762,S002035,100760,9/8/2025 22:27,view,P0165,9/8/2025
E00009745,S014755,101126,9/8/2025 22:24,view,P0192,9/8/2025
E00009632,S011033,101631,9/8/2025 22:07,view,P0130,9/8/2025
E00009631,S011033,101631,9/8/2025 22:04,view,P0003,9/8/2025
E00009754,S013711,101649,9/8/2025 21:57,purchase,,9/8/2025
E00009753,S013711,101649,9/8/2025 21:55,add_to_cart,P0299,9/8/2025
E00009751,S013711,101649,9/8/2025 21:47,view,P0082,9/8/2025
E00009601,S003767,,9/8/2025 21:46,view,P0203,9/8/2025
E00009602,S003767,,9/8/2025 21:45,view,P0286,9/8/2025
E00009752,S013711,101649,9/8/2025 21:43,view,P0259,9/8/2025
E00009750,S013711,101649,9/8/2025 21:43,view,P0252,9/8/2025
E00009600,S003767,,9/8/2025 21:35,view,P0115,9/8/2025
E00009691,S001958,101930,9/8/2025 21:10,view,P0362,9/8/2025
E00009664,S008986,101310,9/8/2025 21:05,add_to_cart,P0223,9/8/2025
E00009690,S001958,101930,9/8/2025 21:03,view,P0249,9/8/2025
E00009692,S001958,101930,9/8/2025 21:02,view,P0379,9/8/2025
E00009663,S008986,101310,9/8/2025 21:02,view,P0072,9/8/2025
E00009662,S008986,101310,9/8/2025 20:56,view,P0178,9/8/2025
E00009614,S003226,100341,9/8/2025 20:49,view,P0061,9/8/2025
E00009633,S004415,,9/8/2025 20:49,view,P0195,9/8/2025
E00009613,S003226,100341,9/8/2025 20:45,view,P0363,9/8/2025
E00009612,S003226,100341,9/8/2025 20:40,view,P0309,9/8/2025
E00009610,S018034,101944,9/8/2025 20:34,view,P0373,9/8/2025
E00009652,S010720,101606,9/8/2025 20:30,view,P0241,9/8/2025
E00009758,S019039,,9/8/2025 20:29,add_to_cart,P0199,9/8/2025
E00009651,S010720,101606,9/8/2025 20:24,view,P0325,9/8/2025
E00009755,S019039,,9/8/2025 20:20,view,P0249,9/8/2025
E00009757,S019039,,9/8/2025 20:14,add_to_cart,P0111,9/8/2025
E00009756,S019039,,9/8/2025 20:07,view,P0008,9/8/2025
E00009706,S002493,,9/8/2025 19:26,view,P0132,9/8/2025
E00009599,S019941,,9/8/2025 19:25,view,P0159,9/8/2025
E00009597,S019941,,9/8/2025 19:22,view,P0155,9/8/2025
E00009598,S019941,,9/8/2025 19:20,view,P0048,9/8/2025
E00009705,S002493,,9/8/2025 19:20,view,P0396,9/8/2025
E00009592,S018084,101799,9/8/2025 19:04,purchase,,9/8/2025
E00009591,S018084,101799,9/8/2025 18:53,view,P0210,9/8/2025
E00009604,S015559,101637,9/8/2025 18:45,view,P0335,9/8/2025
E00009712,S001267,100963,9/8/2025 18:42,view,P0213,9/8/2025
E00009711,S001267,100963,9/8/2025 18:36,view,P0363,9/8/2025
E00009710,S001267,100963,9/8/2025 18:31,view,P0310,9/8/2025
E00009676,S004097,100255,9/8/2025 18:17,view,P0270,9/8/2025
E00009713,S002665,100868,9/8/2025 18:14,view,P0268,9/8/2025
E00009678,S004097,100255,9/8/2025 18:14,view,P0309,9/8/2025
E00009715,S002665,100868,9/8/2025 18:13,view,P0182,9/8/2025
E00009677,S004097,100255,9/8/2025 18:13,view,P0278,9/8/2025
E00009782,S017945,101089,9/8/2025 18:05,view,P0233,9/8/2025
E00009780,S017945,101089,9/8/2025 18:04,view,P0265,9/8/2025
E00009714,S002665,100868,9/8/2025 18:03,view,P0194,9/8/2025
E00009781,S017945,101089,9/8/2025 18:01,view,P0199,9/8/2025
E00009702,S013055,100959,9/8/2025 17:57,view,P0060,9/8/2025
E00009749,S011267,100037,9/8/2025 17:56,add_to_cart,P0011,9/8/2025
E00009666,S018308,100412,9/8/2025 17:54,view,P0124,9/8/2025
E00009701,S013055,100959,9/8/2025 17:52,view,P0105,9/8/2025
E00009667,S018308,100412,9/8/2025 17:51,view,P0259,9/8/2025
E00009665,S018308,100412,9/8/2025 17:48,view,P0361,9/8/2025
E00009748,S011267,100037,9/8/2025 17:47,view,P0300,9/8/2025
E00009680,S019483,100425,9/8/2025 17:40,view,P0107,9/8/2025
E00009628,S008617,101300,9/8/2025 17:31,view,P0189,9/8/2025
E00009681,S019483,100425,9/8/2025 17:30,view,P0254,9/8/2025
E00009629,S008617,101300,9/8/2025 17:25,view,P0214,9/8/2025
E00009611,S016839,101590,9/8/2025 17:22,view,P0225,9/8/2025
E00009707,S011458,,9/8/2025 17:21,view,P0316,9/8/2025
E00009627,S008617,101300,9/8/2025 17:20,view,P0058,9/8/2025
E00009708,S011458,,9/8/2025 17:10,view,P0071,9/8/2025
E00009581,S001179,100939,9/8/2025 16:40,view,P0120,9/8/2025
E00009582,S001179,100939,9/8/2025 16:36,view,P0190,9/8/2025
E00009641,S000932,100589,9/8/2025 16:24,view,P0079,9/8/2025
E00009640,S000932,100589,9/8/2025 16:15,view,P0077,9/8/2025
E00009703,S015997,,9/8/2025 16:12,view,P0268,9/8/2025
E00009704,S015997,,9/8/2025 16:10,view,P0054,9/8/2025
E00009718,S002663,100017,9/8/2025 16:06,view,P0269,9/8/2025
E00009717,S002663,100017,9/8/2025 16:05,view,P0252,9/8/2025
E00009716,S002663,100017,9/8/2025 16:04,view,P0094,9/8/2025
E00009773,S012840,,9/8/2025 16:02,view,P0020,9/8/2025
E00009766,S019038,,9/8/2025 15:58,view,P0011,9/8/2025
E00009767,S019038,,9/8/2025 15:49,view,P0008,9/8/2025
E00009768,S019038,,9/8/2025 15:48,view,P0229,9/8/2025
E00009682,S009764,100010,9/8/2025 15:28,view,P0090,9/8/2025
E00009683,S009764,100010,9/8/2025 15:26,add_to_cart,P0278,9/8/2025
E00009786,S011634,101503,9/8/2025 14:15,view,P0234,9/8/2025
E00009585,S004389,101295,9/8/2025 14:11,view,P0173,9/8/2025
E00009787,S011634,101503,9/8/2025 14:05,view,P0394,9/8/2025
E00009785,S011634,101503,9/8/2025 14:04,view,P0261,9/8/2025
E00009673,S005102,,9/8/2025 14:00,add_to_cart,P0384,9/8/2025
E00009672,S005102,,9/8/2025 13:59,view,P0149,9/8/2025
E00009775,S009441,101337,9/8/2025 13:31,view,P0204,9/8/2025
E00009774,S009441,101337,9/8/2025 13:29,view,P0042,9/8/2025
E00009698,S017322,101668,9/8/2025 13:01,view,P0067,9/8/2025
E00009699,S017322,101668,9/8/2025 12:58,view,P0354,9/8/2025
E00009700,S017322,101668,9/8/2025 12:58,view,P0382,9/8/2025
E00009650,S016416,100142,9/8/2025 12:27,purchase,,9/8/2025
E00009649,S016416,100142,9/8/2025 12:10,add_to_cart,P0117,9/8/2025
E00009648,S016416,100142,9/8/2025 12:09,view,P0309,9/8/2025
E00009647,S016416,100142,9/8/2025 12:06,view,P0382,9/8/2025
E00009697,S002548,101836,9/8/2025 11:57,view,P0335,9/8/2025
E00009630,S008133,100697,9/8/2025 11:50,view,P0253,9/8/2025
E00009580,S008263,101859,9/8/2025 11:46,view,P0342,9/8/2025
E00009725,S006956,100216,9/8/2025 11:41,view,P0232,9/8/2025
E00009760,S010495,101058,9/8/2025 11:40,view,P0246,9/8/2025
E00009761,S010495,101058,9/8/2025 11:40,view,P0280,9/8/2025
E00009759,S010495,101058,9/8/2025 11:40,view,P0187,9/8/2025
E00009574,S005024,,9/8/2025 11:34,view,P0180,9/8/2025
E00009726,S006956,100216,9/8/2025 11:31,view,P0114,9/8/2025
E00009727,S006956,100216,9/8/2025 11:29,view,P0012,9/8/2025
E00009596,S004156,,9/8/2025 11:04,view,P0091,9/8/2025
E00009595,S004156,,9/8/2025 10:56,view,P0195,9/8/2025
E00009594,S004156,,9/8/2025 10:53,view,P0278,9/8/2025
E00009603,S011886,100703,9/8/2025 10:33,view,P0151,9/8/2025
E00009736,S002602,,9/8/2025 9:45,view,P0042,9/8/2025
E00009737,S002602,,9/8/2025 9:45,view,P0275,9/8/2025
E00009738,S002602,,9/8/2025 9:43,view,P0025,9/8/2025
E00009744,S010417,101376,9/8/2025 9:42,purchase,,9/8/2025
E00009739,S011438,,9/8/2025 9:38,view,P0053,9/8/2025
E00009740,S011438,,9/8/2025 9:32,view,P0209,9/8/2025
E00009783,S014912,101073,9/8/2025 9:29,view,P0342,9/8/2025
E00009619,S002253,,9/8/2025 9:24,view,P0159,9/8/2025
E00009618,S002253,,9/8/2025 9:22,view,P0321,9/8/2025
E00009743,S010417,101376,9/8/2025 9:18,add_to_cart,P0053,9/8/2025
E00009741,S010417,101376,9/8/2025 9:10,view,P0396,9/8/2025
E00009575,S016450,101350,9/8/2025 9:09,view,P0049,9/8/2025
E00009742,S010417,101376,9/8/2025 9:07,view,P0392,9/8/2025
E00009576,S016450,101350,9/8/2025 9:02,view,P0036,9/8/2025
