session_id,customer_id,session_date,channel,device,country,campaign_id
S009449,100692.0,2026-01-08,paid_search,mobile,US,CMP001
S018029,101307.0,2026-01-08,direct,mobile,US,
S012880,101832.0,2026-01-08,paid_search,desktop,FR,CMP001
S015321,101445.0,2026-01-08,email,mobile,NG,CMP005
S017393,101861.0,2026-01-08,organic,mobile,CA,
S011011,100641.0,2026-01-08,referral,mobile,NG,CMP007
S001507,,2026-01-08,referral,desktop,NG,CMP007
S019713,100009.0,2026-01-08,paid_social,mobile,US,CMP008
S002644,,2026-01-08,paid_search,desktop,NG,CMP001
S007751,,2026-01-08,organic,mobile,NL,
S012991,101998.0,2026-01-08,organic,mobile,NG,
S006485,101709.0,2026-01-08,referral,desktop,NG,CMP007
S017091,101315.0,2026-01-08,email,mobile,DE,CMP005
S013735,,2026-01-08,paid_social,mobile,NG,CMP008
S019209,101417.0,2026-01-08,referral,mobile,UK,CMP007
S001512,101678.0,2026-01-08,paid_social,mobile,US,CMP004
S017056,101183.0,2026-01-08,direct,mobile,NG,
S004080,101256.0,2026-01-08,paid_social,mobile,FR,CMP004
S005885,,2026-01-08,email,mobile,NG,CMP005
S016858,101230.0,2026-01-08,organic,desktop,CA,
S017079,,2026-01-08,paid_search,desktop,UK,CMP001
S018839,100526.0,2026-01-08,direct,mobile,UK,
S014034,,2026-01-08,direct,desktop,NG,
S008756,,2026-01-08,paid_social,mobile,NL,CMP003
S010735,,2026-01-08,paid_search,desktop,CA,CMP001
S004895,101742.0,2026-01-08,paid_social,mobile,NG,CMP003
S011972,,2026-01-08,direct,desktop,US,
S016550,101054.0,2026-01-08,paid_search,mobile,US,CMP002
S018255,100086.0,2026-01-08,organic,mobile,NG,
S006710,100284.0,2026-01-08,paid_social,mobile,NG,CMP008
S018144,101020.0,2026-01-08,paid_search,mobile,NG,CMP001
S018129,100144.0,2026-01-09,organic,mobile,NG,
S013527,100035.0,2026-01-09,referral,desktop,NG,CMP007
S008772,101757.0,2026-01-09,email,desktop,NG,CMP005
S014613,100826.0,2026-01-09,paid_search,desktop,NL,CMP002
S019458,100054.0,2026-01-09,email,mobile,NL,CMP006
S014381,101968.0,2026-01-09,organic,desktop,NG,
S006548,101447.0,2026-01-09,direct,mobile,NG,
S002273,100129.0,2026-01-09,referral,mobile,NG,CMP007
S014088,101929.0,2026-01-09,direct,desktop,NG,
S005521,,2026-01-09,organic,desktop,US,
S001686,101626.0,2026-01-09,paid_search,desktop,UK,CMP001
S004306,100973.0,2026-01-09,organic,desktop,NG,
S009173,101139.0,2026-01-09,organic,mobile,NG,
S013992,101112.0,2026-01-09,referral,mobile,US,CMP007
S007047,101906.0,2026-01-09,organic,mobile,US,
S007429,,2026-01-09,paid_search,mobile,NG,CMP001
S002096,101616.0,2026-01-09,paid_search,mobile,DE,CMP001
S011726,100854.0,2026-01-09,direct,mobile,US,
S018497,100594.0,2026-01-09,email,mobile,NG,CMP005
S006082,100294.0,2026-01-09,paid_search,mobile,NL,CMP001
S011979,,2026-01-09,paid_social,mobile,FR,CMP003
S016855,101098.0,2026-01-09,paid_search,mobile,NG,CMP001
S008046,,2026-01-09,paid_search,mobile,UK,CMP002
S007082,,2026-01-09,email,desktop,US,CMP006
S003362,,2026-01-09,referral,desktop,NG,CMP007
S012249,101215.0,2026-01-09,paid_social,mobile,US,CMP008
S001413,100968.0,2026-01-09,organic,mobile,US,
S017146,101641.0,2026-01-09,paid_search,desktop,NG,CMP001
S006427,,2026-01-09,paid_social,mobile,US,CMP008
S015150,,2026-01-09,organic,desktop,CA,
S000820,101897.0,2026-01-09,direct,mobile,CA,
S005569,101859.0,2026-01-09,organic,mobile,NL,
S008115,101540.0,2026-01-09,paid_search,mobile,US,CMP002
S017593,100614.0,2026-01-09,email,mobile,FR,CMP006
S008119,101534.0,2026-01-09,email,desktop,CA,CMP005
S008745,101903.0,2026-01-09,email,mobile,DE,CMP005
S001415,100542.0,2026-01-09,organic,mobile,NG,
S001842,,2026-01-09,email,mobile,NG,CMP006
S007291,100797.0,2026-01-09,paid_search,mobile,US,CMP002
S015423,,2026-01-09,organic,mobile,CA,
S004979,100862.0,2026-01-09,paid_search,mobile,NG,CMP002
S008571,100633.0,2026-01-09,direct,desktop,NG,
S004439,100260.0,2026-01-09,paid_social,mobile,UK,CMP003
S016997,100489.0,2026-01-09,paid_social,mobile,US,CMP008
S002950,,2026-01-09,paid_social,desktop,US,CMP003
S018263,100070.0,2026-01-09,paid_search,mobile,NG,CMP001
S004518,101463.0,2026-01-09,organic,mobile,CA,
S002345,101490.0,2026-01-09,organic,mobile,NG,
S009992,101472.0,2026-01-09,paid_search,desktop,NG,CMP001
S000435,,2026-01-09,paid_social,mobile,NG,CMP004
S014512,100445.0,2026-01-09,organic,mobile,NG,
S013088,,2026-01-09,organic,mobile,NL,
S010190,100926.0,2026-01-09,paid_social,mobile,DE,CMP004
S005287,,2026-01-09,paid_search,mobile,UK,CMP002
S002334,101881.0,2026-01-09,direct,mobile,US,
S011701,101132.0,2026-01-09,organic,mobile,CA,
S006022,,2026-01-09,direct,mobile,DE,
S009804,101466.0,2026-01-09,email,mobile,US,CMP005
S007195,101643.0,2026-01-09,paid_social,mobile,NG,CMP003
S009094,101274.0,2026-01-09,organic,mobile,NG,
S018892,101334.0,2026-01-09,organic,desktop,NG,
S008597,101391.0,2026-01-09,referral,mobile,UK,CMP007
S002989,100748.0,2026-01-09,direct,desktop,DE,
S017301,,2026-01-09,paid_search,mobile,NL,CMP001
S010935,101865.0,2026-01-09,paid_search,desktop,NG,CMP002
S008840,101628.0,2026-01-09,organic,desktop,CA,
S005683,,2026-01-09,organic,mobile,NG,
S018004,101600.0,2026-01-09,referral,desktop,CA,CMP007
S003636,100207.0,2026-01-09,paid_social,mobile,NG,CMP004
S006787,101699.0,2026-01-09,direct,mobile,NG,
S005462,101682.0,2026-01-09,paid_social,desktop,UK,CMP008
S010655,101734.0,2026-01-09,direct,mobile,NG,
S006163,101785.0,2026-01-09,direct,desktop,UK,
S019139,101286.0,2026-01-09,paid_social,mobile,NG,CMP003
S011340,101165.0,2026-01-09,paid_search,mobile,NG,CMP002
S005983,100108.0,2026-01-09,email,desktop,NG,CMP005
S014076,100492.0,2026-01-09,organic,mobile,NG,
S008693,100149.0,2026-01-09,direct,mobile,NG,
S009566,101720.0,2026-01-09,direct,mobile,DE,
S002676,101011.0,2026-01-09,direct,desktop,NL,
S008686,100760.0,2026-01-09,referral,desktop,US,CMP007
S007553,100687.0,2026-01-09,paid_social,mobile,NG,CMP004
S009639,100145.0,2026-01-09,organic,desktop,DE,
S012328,100090.0,2026-01-09,organic,desktop,US,
S001142,101577.0,2026-01-09,paid_social,mobile,NG,CMP003
S014697,101039.0,2026-01-09,direct,mobile,NG,
S018346,,2026-01-09,referral,mobile,US,CMP007
S011343,101914.0,2026-01-09,paid_search,mobile,NG,CMP001
S013696,,2026-01-09,organic,desktop,NG,
S012980,101880.0,2026-01-09,direct,desktop,NG,
S013058,100353.0,2026-01-09,paid_social,mobile,US,CMP004
S015290,100125.0,2026-01-09,paid_search,mobile,NG,CMP001
S002487,100551.0,2026-01-09,paid_social,desktop,NG,CMP004
S008489,100601.0,2026-01-09,organic,desktop,NG,
S008802,,2026-01-09,organic,desktop,NG,
S013054,100741.0,2026-01-09,paid_social,mobile,NG,CMP003
S008042,101342.0,2026-01-09,email,desktop,FR,CMP005
S010313,100467.0,2026-01-09,direct,desktop,FR,
S006570,100601.0,2026-01-09,direct,desktop,NG,
S013329,100720.0,2026-01-09,paid_search,desktop,DE,CMP001
S006580,101943.0,2026-01-09,paid_search,desktop,NG,CMP002
S017194,101797.0,2026-01-09,referral,desktop,US,CMP007
S014403,,2026-01-09,email,mobile,CA,CMP005
S002146,,2026-01-09,email,mobile,NG,CMP006
S004598,100920.0,2026-01-09,organic,mobile,FR,
S013043,100051.0,2026-01-09,paid_social,mobile,NG,CMP004
S017054,100560.0,2026-01-09,paid_social,mobile,DE,CMP008
S014460,100319.0,2026-01-09,organic,desktop,US,
S013449,101499.0,2026-01-09,organic,desktop,NL,
S011829,,2026-01-09,paid_search,mobile,UK,CMP002
S002405,101027.0,2026-01-09,email,mobile,UK,CMP006
S017715,101450.0,2026-01-09,paid_search,mobile,NG,CMP001
S007612,101814.0,2026-01-09,paid_search,mobile,NL,CMP001
S008499,100080.0,2026-01-09,direct,mobile,NG,
S010091,100254.0,2026-01-09,referral,mobile,NG,CMP007
S010044,100425.0,2026-01-09,direct,desktop,UK,
S001886,,2026-01-09,paid_search,mobile,US,CMP001
S011811,,2026-01-09,paid_social,mobile,NG,CMP003
S003298,101334.0,2026-01-10,organic,desktop,CA,
S008433,101362.0,2026-01-10,paid_search,mobile,NG,CMP002
S003385,100157.0,2026-01-10,paid_search,desktop,UK,CMP001
S017779,101781.0,2026-01-10,direct,desktop,NG,
S013131,101406.0,2026-01-10,paid_search,desktop,US,CMP001
S014042,101582.0,2026-01-10,direct,mobile,NG,
S000009,,2026-01-10,organic,mobile,NG,
S010828,,2026-01-10,referral,mobile,NG,CMP007
S003479,101288.0,2026-01-10,referral,mobile,NG,CMP007
S009023,,2026-01-10,paid_social,desktop,US,CMP004
S015575,101392.0,2026-01-10,direct,mobile,US,
S013174,,2026-01-10,referral,desktop,NG,CMP007
S004108,101636.0,2026-01-10,email,mobile,NG,CMP006
S000581,101530.0,2026-01-10,paid_social,mobile,US,CMP003
S015713,101474.0,2026-01-10,organic,mobile,NG,
S019967,100096.0,2026-01-10,direct,desktop,NG,
S008927,100596.0,2026-01-10,paid_search,mobile,NG,CMP002
S019724,101801.0,2026-01-10,paid_social,mobile,NG,CMP004
S011334,,2026-01-10,organic,mobile,NG,
S003348,101317.0,2026-01-10,organic,desktop,UK,
S003805,,2026-01-10,paid_search,mobile,NG,CMP001
S008464,101288.0,2026-01-10,organic,mobile,NG,
S003347,101789.0,2026-01-10,paid_search,desktop,NG,CMP001
S019800,100823.0,2026-01-10,paid_search,desktop,NG,CMP002
S008871,100769.0,2026-01-10,direct,desktop,UK,
S011066,,2026-01-10,paid_search,mobile,NG,CMP002
S019655,,2026-01-10,email,mobile,US,CMP005
S015221,100527.0,2026-01-10,organic,desktop,NG,
S008420,101250.0,2026-01-10,direct,desktop,NG,
S016065,100265.0,2026-01-10,organic,desktop,NG,
S015564,,2026-01-10,organic,mobile,NG,
S008604,100043.0,2026-01-10,paid_search,mobile,NG,CMP002
S008087,101763.0,2026-01-10,organic,mobile,US,
S016085,100506.0,2026-01-10,referral,mobile,UK,CMP007
S003478,101989.0,2026-01-10,paid_search,desktop,UK,CMP002
S015307,101599.0,2026-01-10,organic,desktop,US,
S000524,100224.0,2026-01-10,organic,desktop,UK,
S011288,101583.0,2026-01-10,paid_search,desktop,UK,CMP001
S011387,101740.0,2026-01-10,organic,mobile,US,
S012655,100435.0,2026-01-10,referral,mobile,US,CMP007
S009007,,2026-01-10,paid_search,mobile,NG,CMP001
S019880,101095.0,2026-01-10,email,mobile,NG,CMP006
S015733,,2026-01-10,paid_social,mobile,NL,CMP004
S018050,100187.0,2026-01-10,email,mobile,NG,CMP006
S008239,101625.0,2026-01-10,email,mobile,UK,CMP005
S010953,101087.0,2026-01-10,paid_search,mobile,NG,CMP001
S005577,,2026-01-10,paid_social,desktop,DE,CMP008
S010466,100200.0,2026-01-10,organic,mobile,UK,
S013801,100156.0,2026-01-10,paid_search,mobile,NG,CMP001
S002326,100227.0,2026-01-10,direct,desktop,NG,
S002322,100764.0,2026-01-10,paid_social,mobile,US,CMP003
S005987,100218.0,2026-01-10,organic,mobile,UK,
S001268,,2026-01-10,paid_search,mobile,US,CMP002
S009783,101938.0,2026-01-10,direct,mobile,UK,
S001556,100545.0,2026-01-10,referral,desktop,NG,CMP007
S007045,100895.0,2026-01-10,paid_search,mobile,US,CMP001
S013310,101725.0,2026-01-10,paid_search,mobile,NG,CMP001
S011802,100851.0,2026-01-10,referral,desktop,NG,CMP007
S010081,101193.0,2026-01-10,paid_social,mobile,NG,CMP008
S009790,100844.0,2026-01-10,organic,desktop,NG,
S017550,101544.0,2026-01-10,organic,desktop,NL,
S006924,,2026-01-10,direct,mobile,CA,
S001901,100444.0,2026-01-10,referral,desktop,CA,CMP007
S002295,101518.0,2026-01-10,email,mobile,NG,CMP005
S012399,,2026-01-10,organic,mobile,NL,
S014811,100395.0,2026-01-10,direct,desktop,NG,
S018931,,2026-01-10,organic,mobile,DE,
S016272,,2026-01-10,paid_social,mobile,NG,CMP003
S011722,100071.0,2026-01-10,paid_search,mobile,FR,CMP002
S009554,,2026-01-10,organic,desktop,CA,
S016400,100526.0,2026-01-10,organic,mobile,DE,
S016873,101385.0,2026-01-10,paid_social,mobile,NG,CMP008
S002466,101096.0,2026-01-10,organic,desktop,NG,
S009344,101307.0,2026-01-10,paid_social,mobile,CA,CMP004
S014993,100993.0,2026-01-10,organic,mobile,DE,
S005775,101225.0,2026-01-10,email,mobile,NG,CMP005
S019147,101395.0,2026-01-10,paid_search,desktop,NG,CMP002
S016284,101433.0,2026-01-10,paid_social,desktop,US,CMP003
S011641,101785.0,2026-01-10,email,mobile,NG,CMP006
S019216,100394.0,2026-01-10,email,mobile,NG,CMP006
S009245,101840.0,2026-01-10,direct,mobile,NG,
S016279,101094.0,2026-01-10,organic,desktop,NL,
S005719,101741.0,2026-01-10,paid_social,desktop,UK,CMP004
S009813,,2026-01-10,paid_social,desktop,FR,CMP004
S013278,,2026-01-10,organic,desktop,NG,
S002193,101871.0,2026-01-10,paid_social,mobile,US,CMP008
S015065,101026.0,2026-01-10,organic,mobile,US,
S009088,101577.0,2026-01-10,organic,mobile,NL,
S011863,100981.0,2026-01-10,organic,mobile,NG,
S006481,101066.0,2026-01-10,email,desktop,NG,CMP006
S011597,101843.0,2026-01-10,direct,desktop,NG,
S005303,101304.0,2026-01-10,paid_social,desktop,NG,CMP003
S016962,,2026-01-10,paid_search,mobile,NG,CMP001
S009799,,2026-01-10,paid_search,desktop,NG,CMP002
S019545,101016.0,2026-01-10,paid_search,desktop,UK,CMP002
S004914,100783.0,2026-01-10,referral,mobile,NG,CMP007
S016820,,2026-01-10,email,mobile,US,CMP005
S000882,100032.0,2026-01-10,organic,mobile,UK,
S013289,100735.0,2026-01-10,paid_search,mobile,NL,CMP002
S018672,101729.0,2026-01-10,paid_search,mobile,DE,CMP001
S002498,100383.0,2026-01-10,organic,desktop,NG,
S019215,101081.0,2026-01-10,organic,desktop,NG,
S006900,,2026-01-10,email,desktop,CA,CMP005
S001573,101379.0,2026-01-10,organic,mobile,US,
S002359,101831.0,2026-01-10,email,mobile,UK,CMP005
S016136,100297.0,2026-01-10,paid_search,mobile,DE,CMP002
S012518,100740.0,2026-01-10,direct,desktop,UK,
S001151,,2026-01-10,paid_social,mobile,NG,CMP008
S016575,,2026-01-10,referral,mobile,NG,CMP007
S009942,,2026-01-10,organic,mobile,UK,
S005282,,2026-01-10,paid_search,mobile,US,CMP002
S016605,100968.0,2026-01-10,referral,desktop,NG,CMP007
S014880,101464.0,2026-01-10,email,desktop,NG,CMP006
S005323,101705.0,2026-01-10,organic,mobile,NG,
S012512,100525.0,2026-01-10,direct,mobile,NG,
S011753,101329.0,2026-01-10,referral,desktop,NG,CMP007
S019556,,2026-01-10,organic,desktop,NG,
S010068,,2026-01-10,email,mobile,CA,CMP006
S002698,,2026-01-11,direct,mobile,NG,
S007589,100907.0,2026-01-11,organic,mobile,UK,
S008813,101549.0,2026-01-11,organic,desktop,US,
S009889,,2026-01-11,organic,mobile,NG,
S017754,100708.0,2026-01-11,paid_search,mobile,NG,CMP001
S006818,101961.0,2026-01-11,organic,mobile,UK,
S015041,,2026-01-11,organic,mobile,US,
S018231,101964.0,2026-01-11,direct,desktop,NG,
S017751,,2026-01-11,paid_search,mobile,US,CMP002
S008508,,2026-01-11,referral,mobile,NG,CMP007
S007571,101207.0,2026-01-11,paid_social,mobile,NG,CMP008
S019399,,2026-01-11,organic,mobile,US,
S019003,101564.0,2026-01-11,referral,desktop,NG,CMP007
S005015,,2026-01-11,referral,mobile,US,CMP007
S018299,101139.0,2026-01-11,organic,desktop,NG,
S006597,100362.0,2026-01-11,email,desktop,CA,CMP006
S016825,101992.0,2026-01-11,paid_social,mobile,NG,CMP004
S007680,101494.0,2026-01-11,organic,mobile,NG,
S018284,,2026-01-11,email,desktop,NG,CMP006
S001324,101556.0,2026-01-11,organic,mobile,US,
S009462,101300.0,2026-01-11,paid_search,mobile,NG,CMP001
S016785,,2026-01-11,organic,desktop,NG,
S004928,101453.0,2026-01-11,paid_social,mobile,NG,CMP004
S016564,100676.0,2026-01-11,paid_search,desktop,CA,CMP001
S009660,101621.0,2026-01-11,paid_social,desktop,NG,CMP008
S014822,101901.0,2026-01-11,paid_search,desktop,NG,CMP001
S017929,100724.0,2026-01-11,paid_search,mobile,NG,CMP002
S012739,101191.0,2026-01-11,direct,desktop,NG,
S018637,101929.0,2026-01-11,organic,desktop,NG,
S017806,101127.0,2026-01-11,organic,desktop,US,
S012132,100570.0,2026-01-11,paid_social,mobile,UK,CMP004
S010264,100611.0,2026-01-11,organic,mobile,NG,
S014493,101771.0,2026-01-11,paid_search,desktop,NG,CMP002
S009686,,2026-01-11,organic,mobile,NG,
S016850,100668.0,2026-01-11,referral,mobile,US,CMP007
S001230,101873.0,2026-01-11,direct,desktop,NG,
S014029,100379.0,2026-01-11,organic,desktop,FR,
S009465,,2026-01-11,email,mobile,US,CMP005
S001248,,2026-01-11,organic,mobile,NG,
S003980,101062.0,2026-01-11,organic,desktop,NG,
S003687,,2026-01-11,direct,mobile,NG,
S016845,,2026-01-11,paid_social,mobile,NL,CMP003
S010698,100797.0,2026-01-11,organic,mobile,NG,
S018138,101250.0,2026-01-11,organic,desktop,UK,
S000503,100801.0,2026-01-11,direct,desktop,CA,
S010707,101198.0,2026-01-11,paid_search,desktop,NG,CMP001
S013919,100936.0,2026-01-11,paid_search,desktop,CA,CMP002
S013639,101455.0,2026-01-11,organic,mobile,NG,
S007813,100117.0,2026-01-11,paid_social,desktop,UK,CMP008
S019793,,2026-01-11,organic,desktop,NG,
S006348,100788.0,2026-01-11,organic,mobile,NG,
S001401,101522.0,2026-01-11,organic,desktop,NG,
S012648,101956.0,2026-01-11,paid_social,mobile,NG,CMP008
S015127,100611.0,2026-01-11,direct,mobile,CA,
S001554,101634.0,2026-01-11,referral,desktop,NG,CMP007
S007440,100826.0,2026-01-11,direct,desktop,US,
S009201,101451.0,2026-01-11,paid_social,mobile,UK,CMP004
S009778,101519.0,2026-01-11,paid_search,desktop,NG,CMP002
S016274,100810.0,2026-01-11,paid_search,mobile,NG,CMP001
S007261,101743.0,2026-01-11,paid_search,mobile,US,CMP001
S007003,100618.0,2026-01-11,paid_social,desktop,NG,CMP003
S009187,101986.0,2026-01-11,paid_search,desktop,US,CMP002
S019943,100374.0,2026-01-11,paid_search,mobile,NG,CMP001
S012600,100350.0,2026-01-11,organic,desktop,NG,
S014723,100040.0,2026-01-11,referral,mobile,NG,CMP007
S008053,101953.0,2026-01-11,paid_search,mobile,NL,CMP001
S018924,101890.0,2026-01-11,organic,mobile,NG,
S007070,101706.0,2026-01-11,paid_social,desktop,NG,CMP004
S003806,100104.0,2026-01-11,organic,desktop,NG,
S000208,,2026-01-11,paid_search,mobile,NG,CMP001
S003862,100934.0,2026-01-11,organic,mobile,NG,
S018461,101117.0,2026-01-11,organic,desktop,NG,
S012793,100088.0,2026-01-11,paid_social,desktop,US,CMP003
S018696,101574.0,2026-01-11,email,mobile,CA,CMP006
S005129,101905.0,2026-01-11,direct,desktop,DE,
S008129,100781.0,2026-01-11,referral,mobile,CA,CMP007
S015540,100447.0,2026-01-11,organic,desktop,US,
S016080,100789.0,2026-01-11,direct,mobile,UK,
S006060,101738.0,2026-01-11,paid_social,mobile,US,CMP008
S015120,101234.0,2026-01-11,paid_search,mobile,NG,CMP002
S000901,,2026-01-11,paid_social,mobile,NG,CMP008
S012517,101884.0,2026-01-11,email,mobile,DE,CMP005
S010829,,2026-01-11,referral,mobile,NG,CMP007
S002296,,2026-01-11,direct,mobile,NG,
S015518,,2026-01-11,organic,mobile,CA,
S006926,100034.0,2026-01-11,organic,mobile,NG,
S010027,100032.0,2026-01-11,direct,desktop,NG,
S017472,101233.0,2026-01-11,email,desktop,NG,CMP006
S017214,,2026-01-11,organic,desktop,NL,
S008297,100648.0,2026-01-11,paid_search,mobile,NG,CMP001
S019553,,2026-01-11,paid_search,desktop,DE,CMP001
S001127,100501.0,2026-01-11,organic,mobile,NG,
S011590,100549.0,2026-01-11,email,mobile,CA,CMP005
S011588,,2026-01-11,email,desktop,NG,CMP005
S008841,100673.0,2026-01-11,paid_search,mobile,UK,CMP001
S006305,,2026-01-11,referral,desktop,NG,CMP007
S004213,100189.0,2026-01-11,paid_search,mobile,NG,CMP001
S015570,,2026-01-11,organic,mobile,CA,
S004219,,2026-01-11,paid_social,mobile,DE,CMP008
S004258,,2026-01-11,organic,desktop,CA,
S000646,101376.0,2026-01-11,paid_search,mobile,NG,CMP002
S007363,100281.0,2026-01-11,organic,desktop,NG,
S018737,,2026-01-11,email,mobile,UK,CMP006
S014596,,2026-01-11,paid_social,desktop,NG,CMP004
S012471,,2026-01-11,paid_search,mobile,US,CMP001
S008903,101584.0,2026-01-11,paid_social,desktop,CA,CMP003
S004623,,2026-01-11,organic,desktop,NG,
S001066,,2026-01-11,paid_social,mobile,FR,CMP003
S010630,100012.0,2026-01-11,organic,desktop,US,
S003770,100496.0,2026-01-11,paid_social,mobile,NG,CMP008
S016313,,2026-01-11,paid_social,mobile,NG,CMP003
S012617,,2026-01-11,paid_social,mobile,UK,CMP003
S011574,100387.0,2026-01-11,paid_social,mobile,NL,CMP004
S007797,,2026-01-12,direct,mobile,CA,
S008582,100933.0,2026-01-12,direct,mobile,NG,
S003881,,2026-01-12,organic,desktop,NG,
S004992,100749.0,2026-01-12,paid_social,desktop,NG,CMP008
S004978,,2026-01-12,direct,desktop,NG,
S010856,,2026-01-12,organic,desktop,DE,
S012748,,2026-01-12,direct,mobile,CA,
S004006,,2026-01-12,paid_social,desktop,CA,CMP008
S019769,100271.0,2026-01-12,paid_social,mobile,NG,CMP004
S007994,100221.0,2026-01-12,email,desktop,NG,CMP005
S017894,101391.0,2026-01-12,organic,mobile,NL,
S003904,100538.0,2026-01-12,paid_search,desktop,NG,CMP002
S015643,100521.0,2026-01-12,organic,mobile,NL,
S013407,100071.0,2026-01-12,organic,mobile,CA,
S008709,,2026-01-12,organic,mobile,FR,
S004976,101234.0,2026-01-12,direct,mobile,US,
S003860,101948.0,2026-01-12,paid_search,mobile,NG,CMP001
S001478,101486.0,2026-01-12,organic,desktop,UK,
S019798,100777.0,2026-01-12,organic,desktop,US,
S001527,100598.0,2026-01-12,paid_social,mobile,NG,CMP008
S019820,,2026-01-12,direct,mobile,NG,
S006236,101428.0,2026-01-12,paid_social,mobile,NG,CMP008
S014866,101214.0,2026-01-12,direct,desktop,FR,
S014542,,2026-01-12,organic,desktop,NL,
S003327,101178.0,2026-01-12,direct,mobile,NL,
S009950,100180.0,2026-01-12,organic,mobile,US,
S010759,,2026-01-12,organic,mobile,NG,
S008730,,2026-01-12,organic,desktop,US,
S013425,101531.0,2026-01-12,organic,mobile,DE,
S016654,,2026-01-12,paid_social,desktop,NG,CMP003
S013021,,2026-01-12,paid_search,mobile,NG,CMP002
S003450,,2026-01-12,email,mobile,CA,CMP005
S002462,100404.0,2026-01-12,paid_search,desktop,NG,CMP002
S010291,,2026-01-12,paid_search,mobile,US,CMP002
S004774,101920.0,2026-01-12,paid_search,mobile,UK,CMP001
S003448,100338.0,2026-01-12,paid_social,desktop,UK,CMP003
S003035,100812.0,2026-01-12,paid_search,desktop,NG,CMP001
S000694,,2026-01-12,paid_search,mobile,US,CMP002
S013792,,2026-01-12,paid_search,desktop,NG,CMP001
S003809,,2026-01-12,organic,mobile,NL,
S012608,100682.0,2026-01-12,paid_search,mobile,NG,CMP001
S000237,100198.0,2026-01-12,organic,mobile,NG,
S016028,100803.0,2026-01-12,paid_social,desktop,UK,CMP004
S003081,100758.0,2026-01-12,organic,desktop,US,
S006977,100696.0,2026-01-12,direct,mobile,NG,
S011763,100908.0,2026-01-12,organic,mobile,NG,
S007472,100516.0,2026-01-12,direct,desktop,NG,
S005694,101260.0,2026-01-12,paid_search,mobile,NG,CMP001
S014418,100393.0,2026-01-12,organic,mobile,NG,
S009734,,2026-01-12,paid_search,mobile,NG,CMP001
S014267,,2026-01-12,paid_search,mobile,NG,CMP001
S012821,101524.0,2026-01-12,paid_search,desktop,UK,CMP001
S014319,101559.0,2026-01-12,direct,desktop,US,
S014384,,2026-01-12,organic,mobile,US,
S005517,101846.0,2026-01-12,paid_social,mobile,UK,CMP008
S011063,100175.0,2026-01-12,paid_search,desktop,NG,CMP002
S017609,100601.0,2026-01-12,email,desktop,NG,CMP006
S002014,,2026-01-12,paid_search,mobile,DE,CMP002
S013209,100497.0,2026-01-12,organic,desktop,UK,
S004450,100562.0,2026-01-12,paid_social,mobile,NG,CMP008
S000863,100664.0,2026-01-12,organic,mobile,NL,
S013568,101247.0,2026-01-12,organic,mobile,US,
S008202,101448.0,2026-01-12,paid_search,desktop,CA,CMP002
S007170,101465.0,2026-01-12,organic,desktop,NL,
S009003,100145.0,2026-01-12,paid_social,mobile,DE,CMP008
S000905,100801.0,2026-01-12,organic,mobile,DE,
S004350,100042.0,2026-01-12,paid_search,desktop,NG,CMP001
S015214,,2026-01-12,paid_search,desktop,DE,CMP001
S004346,101765.0,2026-01-12,direct,mobile,NG,
S000765,101088.0,2026-01-12,paid_search,mobile,NG,CMP002
S009618,,2026-01-12,direct,mobile,NG,
S018875,100617.0,2026-01-12,direct,mobile,NG,
S014857,,2026-01-12,organic,desktop,NG,
S007538,101311.0,2026-01-12,organic,desktop,NG,
S002733,101721.0,2026-01-12,paid_search,desktop,NG,CMP001
S006624,101428.0,2026-01-12,paid_social,desktop,NG,CMP003
S019925,,2026-01-12,paid_search,desktop,NG,CMP002
S006621,,2026-01-12,organic,mobile,US,
S018620,,2026-01-12,paid_social,desktop,NG,CMP008
S001312,,2026-01-12,organic,mobile,NG,
S001318,,2026-01-12,organic,desktop,NG,
S019282,100978.0,2026-01-12,paid_social,mobile,NG,CMP004
S013739,101318.0,2026-01-12,organic,mobile,US,
S015877,,2026-01-12,paid_search,desktop,NG,CMP001
S010968,101340.0,2026-01-12,direct,desktop,UK,
S007722,100513.0,2026-01-12,paid_social,mobile,US,CMP008
S012266,100975.0,2026-01-12,direct,mobile,NG,
S014945,101631.0,2026-01-12,organic,mobile,US,
S019264,100449.0,2026-01-12,paid_social,mobile,NG,CMP004
S017332,101377.0,2026-01-12,email,mobile,UK,CMP005
S001782,101844.0,2026-01-12,paid_search,mobile,UK,CMP002
S018278,,2026-01-12,paid_social,desktop,DE,CMP003
S010374,100047.0,2026-01-12,paid_social,mobile,US,CMP008
S012164,101068.0,2026-01-12,paid_social,mobile,US,CMP003
S019010,,2026-01-12,organic,mobile,DE,
S001921,,2026-01-12,paid_social,desktop,NG,CMP003
S019887,101114.0,2026-01-12,organic,mobile,NL,
S013299,,2026-01-12,paid_search,desktop,US,CMP002
S008270,,2026-01-12,direct,desktop,NL,
S019361,100669.0,2026-01-12,paid_search,mobile,CA,CMP002
S012683,100841.0,2026-01-12,paid_social,desktop,FR,CMP008
S003839,100759.0,2026-01-12,paid_social,mobile,NG,CMP003
S007623,,2026-01-12,referral,mobile,NG,CMP007
S018979,101288.0,2026-01-12,paid_social,mobile,NL,CMP004
S013114,101423.0,2026-01-12,direct,desktop,FR,
S009591,,2026-01-12,email,desktop,US,CMP006
S015900,101814.0,2026-01-12,organic,mobile,FR,
